MachineID,MachineModel,ServicePeriod,error1_avg,error2_avg,error3_avg,error4_avg,error5_avg,Comp_Timelapse_diff_errors,RecentError,MostOccuredError,comp_1_replace_avg,comp_2_replace_avg,comp_3_replace_avg,comp_4_replace_avg,Comp_Timelapse_diff_replace,RecentReplacedComp,MostReplacedComp,comp1_repair_avg,comp2_repair_avg,comp3_repair_avg,comp4_repair_avg,Comp_Timelapse_diff_repair,RecentRepaired,MostRepairedComponent,Sensor1_max,Sensor2_max,Sensor3_max,Sensor4_max,Sensor1_min,Sensor2_min,Sensor3_min,Sensor4_min,Sensor1_mean,Sensor2_mean,Sensor3_mean,Sensor4_mean,ActionPoint
MID11794,model2,6,112.5,22.5,56.89,63.75,0.0,23.18,error1,error4,112.5,22.5,85.0,0.0,36.43,Component3,Component3,50.71,57.14,38.75,59.29,16.38,Component2,Component3,229.89,632.02,157.67,64.06,109.3,183.75,62.3,22.87,171.25,447.75,101.23,40.4,ComponentRepair
MID11796,model3,6,72.79,45.0,67.5,0.0,0.0,29.17,error1,error1,60.0,67.5,0.0,0.0,33.75,Component1,Component1,89.5,39.36,50.6,59.67,16.65,Component2,Component2,231.54,626.84,162.33,67.2,114.42,147.98,56.39,16.98,171.05,447.4,101.1,40.34,ComponentRepair
MID11798,model1,5,69.17,80.0,60.0,55.0,0.0,20.0,error2,error3,0.0,80.0,55.0,0.0,34.29,Component2,Component2,77.0,61.14,47.88,22.3,16.79,Component3,Component4,233.84,648.34,169.01,65.63,110.57,223.55,62.81,20.5,170.62,447.69,101.07,40.4,ComponentRepair
MID11799,model4,5,72.81,40.23,48.0,0.0,0.0,20.0,error2,error2,76.37,48.0,0.0,0.0,36.14,Component2,Component2,25.67,34.22,41.6,73.25,17.23,Component3,Component1,234.11,618.6,154.61,62.39,108.04,221.58,64.63,22.2,170.79,446.73,100.96,40.28,ComponentRepair
MID11800,model4,6,55.0,63.75,63.75,0.0,0.0,26.25,error1,error2,82.5,63.75,0.0,0.0,52.5,Component1,Component2,48.62,41.9,33.38,53.6,12.86,Component1,Component3,232.09,622.79,148.93,63.11,113.25,242.95,63.89,22.86,170.73,446.18,100.6,40.3,NoIssue
MID11801,model3,6,36.92,52.38,60.0,0.0,0.0,18.75,error1,error1,90.0,60.0,0.0,0.0,45.0,Component1,Component2,45.73,34.75,71.86,48.83,15.72,Component3,Component1,241.42,639.61,150.78,62.31,105.49,242.41,59.9,22.08,170.67,446.58,100.41,40.32,ComponentRepair
MID11802,model2,6,70.0,22.5,42.86,47.5,0.0,20.36,error4,error4,70.0,58.71,57.0,0.0,28.28,Component3,Component3,45.0,51.43,66.43,78.0,17.22,Component3,Component1,242.27,632.32,170.7,60.71,104.49,230.12,61.0,21.77,171.22,447.57,101.42,40.33,ComponentRepair
MID11803,model1,5,20.0,41.25,41.25,30.0,0.0,16.15,error1,error2,30.0,41.25,30.0,0.0,26.25,Component1,Component2,41.38,34.43,45.14,36.91,13.21,Component1,Component4,232.23,654.66,152.11,64.43,117.98,222.55,66.21,21.49,170.59,446.78,100.86,40.31,ComponentReplacement
MID11804,model4,5,75.0,76.0,56.25,71.06,0.0,24.0,error2,error3,75.0,112.5,0.0,0.0,57.0,Component2,Component1,66.71,38.55,65.88,41.29,15.91,Component2,Component2,237.92,637.25,148.65,63.17,117.17,233.06,62.99,22.21,171.15,446.03,100.49,40.3,ComponentRepair
MID11805,model2,5,0.0,75.0,75.0,47.5,0.0,28.5,error4,error4,0.0,75.0,57.0,0.0,40.71,Component3,Component3,51.0,70.67,67.83,42.55,15.48,Component4,Component4,238.29,656.02,156.32,60.6,115.8,213.95,63.72,22.04,170.65,445.78,101.61,40.31,NoIssue
MID11807,model3,4,56.25,45.0,60.0,0.0,0.0,20.45,error1,error1,56.25,60.0,0.0,0.0,32.14,Component1,Component1,68.0,34.56,62.2,81.83,18.19,Component4,Component2,244.8,650.76,151.36,64.35,118.59,152.89,62.76,21.85,171.35,445.46,100.89,40.22,ComponentRepair
MID11808,model3,4,30.0,63.75,51.0,0.0,0.0,22.5,error1,error3,45.0,63.75,0.0,0.0,45.0,Component1,Component2,49.1,29.6,86.2,71.2,16.37,Component1,Component1,227.07,632.07,155.6,61.99,116.63,210.8,61.42,21.23,170.96,445.92,100.75,40.3,ComponentRepair
MID11809,model2,4,64.57,51.0,63.75,45.0,0.0,15.0,error3,error4,65.0,63.75,54.0,0.0,23.75,Component2,Component3,67.17,61.86,58.11,36.44,16.87,Component2,Component3,246.24,663.25,154.57,61.05,115.49,220.35,55.52,21.95,170.72,447.32,101.45,40.26,ComponentRepair
MID11810,model3,5,0.0,105.0,88.04,0.0,0.0,44.02,error3,error3,0.0,105.0,0.0,0.0,70.0,Component2,Component2,77.67,34.6,22.33,48.88,12.92,Component1,Component3,233.34,623.15,150.18,65.14,114.67,149.37,57.37,20.04,170.56,447.1,100.41,40.25,ComponentRepair
MID11811,model2,5,0.0,65.0,65.0,45.0,0.0,22.5,error2,error4,0.0,65.0,56.25,0.0,33.75,Component2,Component3,78.83,42.25,31.86,67.57,17.39,Component1,Component2,233.18,624.78,165.59,64.37,110.55,213.78,63.67,20.22,170.75,446.37,101.46,40.19,ComponentRepair
MID11812,model2,4,64.03,71.25,57.0,45.0,0.0,22.29,error3,error3,75.0,95.0,45.0,0.0,40.71,Component2,Component2,61.0,69.29,33.78,50.0,17.29,Component4,Component3,228.73,662.77,160.97,64.22,110.88,228.6,64.04,20.01,170.94,446.06,101.18,40.14,ComponentRepair
MID11813,model3,5,82.5,55.0,41.25,0.0,0.0,28.5,error3,error3,82.5,55.0,0.0,0.0,57.0,Component2,Component2,32.82,52.62,49.43,50.17,13.16,Component1,Component1,235.35,624.45,149.14,66.99,114.04,202.97,60.01,20.5,170.51,447.15,100.58,40.36,NoIssue
MID11814,model3,4,50.0,87.01,60.0,0.0,0.0,32.63,error3,error1,75.0,60.0,0.0,0.0,63.75,Component2,Component1,43.0,74.86,46.75,97.25,19.41,Component1,Component1,233.53,642.66,158.16,63.51,118.15,237.54,64.31,20.1,170.38,446.08,100.77,40.4,NoIssue
MID11816,model1,5,56.48,0.0,0.0,49.26,0.0,23.89,error4,error4,70.0,0.0,48.0,0.0,31.88,Component3,Component3,42.14,122.5,49.44,44.38,18.57,Component4,Component3,238.13,632.08,176.56,65.78,113.81,230.31,65.19,20.75,170.62,447.6,101.37,40.35,NoIssue
MID11817,model4,5,100.0,142.5,142.5,41.36,0.0,31.5,error3,error1,100.0,142.5,0.0,0.0,63.0,Component2,Component1,50.38,82.0,80.6,44.8,18.26,Component2,Component4,228.65,651.83,154.27,63.31,110.74,172.12,62.95,20.58,170.82,445.96,100.73,40.33,NoIssue
MID11819,model3,5,67.5,40.84,48.0,0.0,0.0,18.15,error2,error2,90.0,48.0,0.0,0.0,33.75,Component1,Component2,49.22,31.44,76.33,46.0,14.28,Component3,Component1,231.4,656.45,154.22,64.42,114.4,230.21,56.92,19.65,170.85,444.92,100.53,40.29,ComponentRepair
MID11820,model2,4,10.73,56.61,97.5,97.5,0.0,25.73,error2,error2,0.0,97.5,97.5,0.0,42.0,Component3,Component2,44.38,66.67,61.43,57.5,16.38,Component2,Component1,239.53,645.15,150.75,63.68,117.34,241.92,61.77,21.31,170.48,446.35,101.19,40.28,NoIssue
MID11821,model3,4,50.62,80.0,80.0,0.0,0.0,30.0,error2,error2,0.0,80.0,0.0,0.0,60.0,Component2,Component2,66.43,35.62,36.0,55.0,15.48,Component4,Component3,247.55,653.29,152.68,65.06,100.19,210.33,60.86,19.38,170.95,447.0,100.6,40.34,NoIssue
MID11822,model3,4,52.5,61.58,55.0,0.0,0.0,27.37,error3,error2,52.5,55.0,0.0,0.0,45.0,Component2,Component2,55.25,37.82,49.33,56.83,15.41,Component2,Component2,232.02,623.51,156.57,65.03,114.76,228.5,65.36,20.83,170.99,446.96,100.69,40.32,ComponentRepair
MID11824,model2,4,85.0,15.0,15.0,75.0,0.0,25.5,error1,error1,85.0,15.0,75.0,0.0,31.88,Component1,Component1,50.57,33.0,96.0,32.4,14.79,Component4,Component4,235.6,624.8,170.85,71.97,110.79,103.16,65.46,20.25,170.7,446.0,101.08,40.2,NoIssue
MID11825,model2,5,85.0,56.25,52.13,85.0,0.0,22.0,error3,error3,85.0,75.0,85.0,0.0,36.67,Component2,Component1,81.8,52.22,29.8,31.9,13.74,Component2,Component2,234.98,658.98,151.96,64.44,102.2,217.43,66.43,23.26,170.86,447.64,101.17,40.25,ComponentRepair
MID11826,model2,5,70.0,0.0,0.0,42.5,0.0,27.27,error4,error4,70.0,0.0,63.75,0.0,37.5,Component3,Component3,56.29,42.57,33.38,60.5,16.07,Component3,Component1,254.13,667.17,156.47,64.74,114.66,224.83,63.75,22.94,170.89,447.08,101.44,40.23,ComponentRepair
MID11827,model2,4,48.87,70.0,70.0,57.0,0.0,20.36,error4,error4,60.0,70.0,71.25,0.0,31.67,Component3,Component3,48.86,26.0,71.4,85.5,14.83,Component3,Component1,240.04,618.23,174.44,62.86,114.25,215.36,63.83,20.36,170.92,446.76,101.33,40.35,ComponentRepair
MID11829,model3,5,82.5,0.0,0.0,0.0,0.0,41.25,error1,error1,82.5,0.0,0.0,0.0,55.0,Component1,Component1,37.6,35.11,54.5,96.2,15.03,Component3,Component1,229.73,631.21,157.3,61.64,115.23,177.11,64.01,22.29,170.8,447.17,100.6,40.24,NoIssue
MID11830,model4,4,26.84,60.0,60.0,0.0,0.0,23.91,error3,error2,0.0,60.0,0.0,0.0,48.0,Component2,Component2,33.25,47.27,40.43,28.18,15.7,Component2,Component2,230.04,632.1,153.52,69.4,115.23,217.01,66.53,21.86,170.49,445.1,100.49,40.34,ComponentRepair
MID11831,model2,5,0.0,45.0,56.25,67.5,0.0,20.0,error4,error2,0.0,56.25,67.5,0.0,33.33,Component3,Component2,60.29,29.78,27.58,41.4,13.12,Component4,Component3,237.28,643.95,177.67,69.87,113.75,231.5,62.98,22.71,170.89,445.93,101.35,40.35,ComponentRepair
MID11832,model1,4,0.0,22.5,22.5,52.5,0.0,23.33,error4,error4,0.0,22.5,52.5,0.0,30.0,Component3,Component3,48.71,23.58,104.2,47.17,17.3,Component3,Component2,235.95,645.35,155.89,67.91,99.69,225.34,66.64,17.67,171.2,446.56,101.35,40.28,ComponentRepair
MID11833,model2,5,30.0,75.0,75.0,90.0,0.0,30.0,error4,error4,30.0,75.0,90.0,0.0,38.57,Component3,Component3,45.25,87.4,38.14,96.4,19.2,Component4,Component1,237.91,653.66,161.06,66.36,110.43,215.1,62.49,20.58,170.69,447.31,100.98,40.17,NoIssue
MID11834,model2,5,52.5,38.23,120.08,39.38,0.0,19.69,error4,error4,52.5,0.0,63.0,0.0,39.38,Component3,Component3,52.0,57.43,54.0,50.25,15.41,Component3,Component3,243.37,653.78,155.44,61.85,109.95,215.23,60.7,20.47,170.77,446.55,101.39,40.28,ComponentRepair
MID11835,model4,4,0.0,22.5,22.5,0.0,0.0,46.51,error2,error2,0.0,22.5,0.0,0.0,22.5,Component2,Component2,40.42,29.23,76.5,56.57,13.86,Component2,Component2,225.06,631.31,170.83,65.5,114.57,211.82,63.38,21.67,170.2,445.73,100.77,40.3,NoIssue
MID11836,model4,5,0.0,0.0,0.0,0.0,0.0,23.83,error1,error1,0.0,0.0,0.0,0.0,0.0,Component1,Component1,46.44,84.67,61.86,52.17,18.68,Component3,Component1,231.51,645.83,153.94,62.78,117.2,215.49,56.02,20.64,170.71,447.94,100.78,40.3,NoIssue
MID11837,model3,4,0.0,0.0,0.0,0.0,0.0,36.43,error2,error1,0.0,0.0,0.0,0.0,0.0,Component1,Component1,46.11,23.29,81.67,50.0,16.3,Component3,Component1,233.4,660.64,151.73,61.13,117.29,232.05,64.73,19.84,170.65,448.29,100.82,40.35,ComponentRepair
MID11839,model3,4,60.02,47.35,30.0,0.0,0.0,38.11,error4,error2,0.0,30.0,0.0,0.0,50.0,Component2,Component2,30.89,28.11,19.33,53.5,15.72,Component2,Component1,241.42,648.51,153.98,63.08,99.75,240.89,63.09,20.55,170.49,445.71,100.58,40.29,NoIssue
MID11840,model2,4,0.0,0.0,0.0,35.0,0.0,26.25,error4,error4,0.0,0.0,52.5,0.0,35.0,Component3,Component3,63.33,56.6,61.0,65.0,19.74,Component4,Component4,227.47,635.05,153.32,61.17,104.95,219.18,64.56,20.7,170.57,448.12,101.29,40.38,ComponentRepair
MID11841,model3,4,65.57,40.32,37.5,65.46,0.0,21.52,error2,error2,0.0,37.5,0.0,0.0,33.0,Component1,Component2,47.0,33.5,53.71,46.78,13.59,Component1,Component4,251.02,637.88,146.9,63.16,120.04,229.2,66.98,20.57,170.78,445.79,100.67,40.26,ComponentRepair
MID11842,model3,5,28.33,0.0,0.0,0.0,0.0,36.0,error2,error1,22.5,0.0,0.0,0.0,60.0,Component2,Component1,49.75,73.83,80.75,67.6,19.91,Component2,Component1,238.44,638.97,150.4,63.55,106.06,238.95,60.05,15.83,170.89,446.36,100.55,40.28,ComponentRepair
MID11843,model3,4,33.75,0.0,0.0,0.0,0.0,24.38,error2,error1,45.0,0.0,0.0,0.0,48.75,Component2,Component1,48.22,80.8,38.9,44.89,13.15,Component1,Component3,232.32,625.61,153.41,63.67,108.57,248.42,62.27,21.29,171.18,447.89,100.66,40.22,NoIssue
MID11844,model4,5,65.0,47.5,57.0,0.0,0.0,20.36,error2,error2,97.5,49.85,0.0,0.0,37.39,Component2,Component2,60.29,30.18,90.6,50.5,18.14,Component1,Component2,235.7,678.39,148.46,62.34,109.55,227.02,61.95,21.94,170.74,444.97,100.77,40.35,ComponentReplacement
MID11845,model2,5,18.78,60.0,60.0,82.5,0.0,23.57,error4,error1,30.0,60.0,45.0,0.0,35.62,Component2,Component2,37.25,52.43,35.29,79.4,17.44,Component1,Component1,229.27,646.98,161.62,64.44,116.03,226.84,63.3,22.1,170.9,447.85,101.06,40.2,NoIssue
MID11846,model3,4,44.88,45.0,45.0,23.71,0.0,15.5,error1,error1,0.0,45.0,0.0,0.0,35.0,Component1,Component2,24.67,45.3,50.22,69.2,14.48,Component2,Component2,236.63,634.42,159.1,66.57,109.56,159.59,64.3,17.12,170.66,447.11,100.68,40.26,ComponentRepair
MID11847,model2,3,72.49,26.21,40.0,55.0,0.0,15.29,error2,error2,0.0,40.0,55.0,0.0,25.71,Component2,Component2,45.8,37.0,110.75,47.88,14.39,Component2,Component2,240.35,652.94,152.03,66.77,119.7,223.41,58.28,23.15,170.72,446.87,101.42,40.26,ComponentReplacement
MID11848,model4,4,70.0,0.0,7.6,17.19,0.0,31.69,error1,error1,105.0,0.0,0.0,0.0,90.0,Component1,Component1,59.0,84.75,34.91,33.9,12.87,Component4,Component3,232.55,640.82,149.92,62.87,117.16,160.57,62.36,20.97,170.8,447.65,100.49,40.26,ComponentRepair
MID11850,model3,3,39.1,54.0,54.0,0.0,0.0,21.39,error1,error2,37.5,54.0,0.0,0.0,40.71,Component1,Component2,59.5,35.6,34.67,35.12,14.84,Component2,Component2,235.62,635.47,157.36,61.84,114.43,224.84,61.71,20.54,170.67,444.25,100.78,40.15,ComponentRepair
